variable,mean,q2.5,q25,q75,q97.5,gid,month,country,run_level,variant,identifier,time_left,time_right,median
"betas[3,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.11_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[4,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.12_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[5,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.13_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[6,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.14_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[7,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.15_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[8,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.16_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[9,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.17_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[10,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.18_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[11,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.2_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[12,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.3_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[13,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.4_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[14,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.5_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[15,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.6_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[16,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.7_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[17,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.8_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[18,10]",-0.1469000143225,-0.65989,-0.3151075,0.0264905,0.36130775000000004,AGO.9_1,10,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[1,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.1_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[2,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.10_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[3,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.11_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[4,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.12_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[5,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.13_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[6,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.14_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[7,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.15_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[8,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.16_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[9,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.17_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[10,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.18_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[11,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.2_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[12,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.3_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[13,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.4_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[14,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.5_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[15,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.6_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[16,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.7_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[17,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.8_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[18,11]",0.2501791375775,-0.2199505,0.09962675000000001,0.40668000000000004,0.6994322500000001,AGO.9_1,11,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[1,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.1_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[2,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.10_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[3,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.11_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[4,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.12_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[5,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.13_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[6,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.14_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[7,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.15_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[8,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.16_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[9,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.17_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[10,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.18_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[11,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.2_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[12,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.3_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[13,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.4_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[14,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.5_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[15,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.6_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[16,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.7_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[17,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.8_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
"betas[18,12]",0.64623567825,0.22917825,0.5010049999999999,0.79606,1.0667024999999999,AGO.9_1,12,AGO,1,offset,mean_annual_incidence,all,all,NA
NA,NA,NA,NA,NA,NA,NA,NA,BDI,1,null,mean_annual_incidence,all,all,NA
"betas[1,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.1_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.10_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.11_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.12_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.2_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.3_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.4_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.5_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.6_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.7_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.8_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,1]",-0.0979370715175,-0.636082,-0.265525,0.07408475,0.40002725,BEN.9_1,1,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.1_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.10_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.11_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.12_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.2_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.3_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.4_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.5_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.6_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.7_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.8_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,2]",-0.115454099836525,-0.66746,-0.285155,0.062052500000000003,0.3929185,BEN.9_1,2,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.1_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.10_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.11_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.12_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.2_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.3_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.4_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.5_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.6_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.7_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.8_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,3]",0.004703735917,-0.48529125,-0.154785,0.16862,0.4771667500000001,BEN.9_1,3,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.1_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.10_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.11_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.12_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.2_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.3_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.4_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.5_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.6_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.7_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.8_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,4]",-1.11494485,-1.833205,-1.35345,-0.8660150000000001,-0.46685249999999995,BEN.9_1,4,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.1_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.10_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.11_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.12_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.2_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.3_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.4_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.5_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.6_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.7_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.8_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,5]",-1.167542005,-1.8672525,-1.3895499999999998,-0.9260950000000001,-0.5360547499999999,BEN.9_1,5,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.1_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.10_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.11_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.12_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.2_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.3_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.4_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.5_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.6_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.7_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.8_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,6]",-0.39624360967425,-0.9896189999999999,-0.5836825000000001,-0.19624,0.14242575000000002,BEN.9_1,6,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.1_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.10_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.11_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.12_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.2_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.3_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.4_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.5_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.6_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.7_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.8_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[12,7]",0.16767652376425,-0.3274315,0.00818825,0.3331,0.6493645000000001,BEN.9_1,7,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[1,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.1_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[2,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.10_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[3,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.11_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[4,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.12_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[5,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.2_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[6,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.3_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[7,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.4_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[8,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.5_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[9,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.6_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[10,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.7_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
"betas[11,8]",0.5166581761275,0.07993125,0.3625075,0.6725325,0.95080075,BEN.8_1,8,BEN,1,base,mean_annual_incidence,all,all,NA
